Timestamp,Player Count,Product ID,Total Amount,Average Price Per Unit,Mayor
1731944519160,14887,LAVA_WATER_ORB,122.00,2652132.21,Scorpius
1731944519160,14887,GLOSSY_GEMSTONE,1082.00,6420075.35,Scorpius
1731944519160,14887,FLAWLESS_JASPER_GEM,183.00,5920348.93,Scorpius
1731944519160,14887,KISMET_FEATHER,2729.00,1123062.62,Scorpius
1731944519160,14887,REVENANT_FLESH,1249920.00,48.73,Scorpius
1731944519160,14887,FLAWLESS_SAPPHIRE_GEM,662.00,2424497.49,Scorpius
1731944519160,14887,ENCHANTMENT_TURBO_WHEAT_1,1062.00,50.35,Scorpius
1731944519160,14887,GREEN_GIFT,496616.00,7285.37,Scorpius
1731944519160,14887,MAGMA_FISH_SILVER,117904.00,31683.28,Scorpius
1731944519160,14887,GRIFFIN_FEATHER,37755.00,52572.62,Scorpius
1731944519160,14887,SOULFLOW,24355.00,37302.44,Scorpius
1731944519160,14887,RECOMBOBULATOR_3000,257.00,8198798.01,Scorpius
1731944519160,14887,STOCK_OF_STONKS,3205.00,3105625.41,Scorpius
1731944519160,14887,JERRY_BOX_PURPLE,16165.00,497561.69,Scorpius
1731944519160,14887,WHEAT,3916771.00,2.82,Scorpius
1731944519160,14887,BOOSTER_COOKIE,301.00,12255198.80,Scorpius
1731944519160,14887,ENCHANTMENT_SMITE_7,105.00,7468055.07,Scorpius
1731951065882,16362,ESSENCE_DRAGON,808540.00,3136.33,Scorpius
1731951065882,16362,GIANT_FRAGMENT_LASER,2726.00,662026.29,Scorpius
1731951065882,16362,CONDENSED_FERMENTO,1113.00,2201920.77,Scorpius
1731951065882,16362,ENCHANTED_ROTTEN_FLESH,777743.00,996.00,Scorpius
1731951065882,16362,TITANIUM_ORE,3419133.00,53.54,Scorpius
1731951065882,16362,PURPLE_CANDY,149197.00,20286.83,Scorpius
1731951065882,16362,ENCHANTED_GOLD_BLOCK,33412.00,75777.99,Scorpius
1731951065882,16362,LAVA_WATER_ORB,106.00,2637360.01,Scorpius
1731951065882,16362,GLOSSY_GEMSTONE,1087.00,6485979.74,Scorpius
1731951065882,16362,FLAWLESS_JASPER_GEM,166.00,5917635.47,Scorpius
1731951065882,16362,KISMET_FEATHER,4134.00,1259787.60,Scorpius
1731951065882,16362,REVENANT_FLESH,1387694.00,48.61,Scorpius
1731951065882,16362,FLAWLESS_SAPPHIRE_GEM,673.00,2434940.51,Scorpius
1731951065882,16362,ENCHANTMENT_TURBO_WHEAT_1,2009.00,50.66,Scorpius
1731951065882,16362,GREEN_GIFT,431886.00,7173.06,Scorpius
1731951065882,16362,MAGMA_FISH_SILVER,99130.00,31576.49,Scorpius
1731951065882,16362,GRIFFIN_FEATHER,31197.00,46653.45,Scorpius
1731951065882,16362,SOULFLOW,31603.00,37303.88,Scorpius
1731951065882,16362,RECOMBOBULATOR_3000,390.00,8243875.78,Scorpius
1731951065882,16362,STOCK_OF_STONKS,2652.00,3107757.94,Scorpius
1731951065882,16362,JERRY_BOX_PURPLE,16173.00,497587.09,Scorpius
1731951065882,16362,WHEAT,3385075.00,2.76,Scorpius
1731951065882,16362,BOOSTER_COOKIE,370.00,12245605.10,Scorpius
1731951065882,16362,ENCHANTMENT_SMITE_7,106.00,7468993.26,Scorpius
1731973780034,14244,ESSENCE_DRAGON,891455.00,3212.00,Scorpius
1731973780034,14244,GIANT_FRAGMENT_LASER,2410.00,661237.00,Scorpius
1731973780034,14244,CONDENSED_FERMENTO,1011.00,2199062.95,Scorpius
1731973780034,14244,ENCHANTED_ROTTEN_FLESH,781658.00,995.56,Scorpius
1731973780034,14244,TITANIUM_ORE,2093199.00,60.27,Scorpius
1731973780034,14244,PURPLE_CANDY,229773.00,21367.30,Scorpius
1731973780034,14244,ENCHANTED_GOLD_BLOCK,33315.00,76152.71,Scorpius
1731973780034,14244,LAVA_WATER_ORB,107.00,2811309.79,Scorpius
1731973780034,14244,GLOSSY_GEMSTONE,990.00,6674976.11,Scorpius
1731973780034,14244,FLAWLESS_JASPER_GEM,196.00,5929087.71,Scorpius
1731973780034,14244,KISMET_FEATHER,3535.00,1169169.93,Scorpius
1731973780034,14244,REVENANT_FLESH,1717471.00,49.90,Scorpius
1731973780034,14244,FLAWLESS_SAPPHIRE_GEM,600.00,2534594.56,Scorpius
1731973780034,14244,ENCHANTMENT_TURBO_WHEAT_1,2182.00,88.53,Scorpius
